Date,Open,High,Low,Close,Adj Close,Volume,Revenue,Net Income,EPS,Operating Income,EBITDA ,Current Ratio
2020/10/1,117.639999,117.720001,115.830002,116.790001,114.132431,116120400,64698,12673,0.74,14775,17477,1.36
2020/10/2,112.889999,115.370003,112.220001,113.019997,110.448212,144712000,64698,12673,0.74,14775,17477,1.36
2020/10/5,113.910004,116.650002,113.550003,116.5,113.84903,106243800,64698,12673,0.74,14775,17477,1.36
2020/10/6,115.699997,116.120003,112.25,113.160004,110.58503,161498200,64698,12673,0.74,14775,17477,1.36
2020/10/7,114.620003,115.550003,114.129997,115.080002,112.461327,96849000,64698,12673,0.74,14775,17477,1.36
2020/10/8,116.25,116.400002,114.589996,114.970001,112.353836,83477200,64698,12673,0.74,14775,17477,1.36
2020/10/9,115.279999,117,114.919998,116.970001,114.308334,100506900,64698,12673,0.74,14775,17477,1.36
2020/10/12,120.059998,125.18,119.279999,124.400002,121.569275,240226800,64698,12673,0.74,14775,17477,1.36
2020/10/13,125.269997,125.389999,119.650002,121.099998,118.344337,262330500,64698,12673,0.74,14775,17477,1.36
2020/10/14,121,123.029999,119.620003,121.190002,118.432304,150712000,64698,12673,0.74,14775,17477,1.36
2020/10/15,118.720001,121.199997,118.150002,120.709999,117.963211,112559200,64698,12673,0.74,14775,17477,1.36
2020/10/16,121.279999,121.550003,118.809998,119.019997,116.311684,115393800,64698,12673,0.74,14775,17477,1.36
2020/10/19,119.959999,120.419998,115.660004,115.980003,113.340858,120639300,64698,12673,0.74,14775,17477,1.36
2020/10/20,116.199997,118.980003,115.629997,117.510002,114.836037,124423700,64698,12673,0.74,14775,17477,1.36
2020/10/21,116.669998,118.709999,116.449997,116.870003,114.210609,89946000,64698,12673,0.74,14775,17477,1.36
2020/10/22,117.449997,118.040001,114.589996,115.75,113.116089,101988000,64698,12673,0.74,14775,17477,1.36
2020/10/23,116.389999,116.550003,114.279999,115.040001,112.422241,82572600,64698,12673,0.74,14775,17477,1.36
2020/10/26,114.010002,116.550003,112.879997,115.050003,112.432007,111850700,64698,12673,0.74,14775,17477,1.36
2020/10/27,115.489998,117.279999,114.540001,116.599998,113.946747,92276800,64698,12673,0.74,14775,17477,1.36
2020/10/28,115.050003,115.43,111.099998,111.199997,108.669617,143937800,64698,12673,0.74,14775,17477,1.36
2020/10/29,112.370003,116.93,112.199997,115.32,112.695862,146129200,64698,12673,0.74,14775,17477,1.36
2020/10/30,111.059998,111.989998,107.720001,108.860001,106.382874,190272600,64698,12673,0.74,14775,17477,1.36
2020/11/2,109.110001,110.68,107.32,108.769997,106.294914,122866900,64698,12673,0.74,14775,17477,1.36
2020/11/3,109.660004,111.489998,108.730003,110.440002,107.92691,107624400,64698,12673,0.74,14775,17477,1.36
2020/11/4,114.139999,115.589996,112.349998,114.949997,112.334297,138235500,64698,12673,0.74,14775,17477,1.36
2020/11/5,117.949997,119.620003,116.870003,119.029999,116.321465,126387100,64698,12673,0.74,14775,17477,1.36
2020/11/6,118.32,119.199997,116.129997,118.690002,116.189308,114457900,64698,12673,0.74,14775,17477,1.36
2020/11/9,120.5,121.989998,116.050003,116.32,113.869232,154515300,64698,12673,0.74,14775,17477,1.36
2020/11/10,115.550003,117.589996,114.129997,115.970001,113.526611,138023400,64698,12673,0.74,14775,17477,1.36
2020/11/11,117.190002,119.629997,116.440002,119.489998,116.972458,112295000,64698,12673,0.74,14775,17477,1.36
2020/11/12,119.620003,120.529999,118.57,119.209999,116.698334,103162300,64698,12673,0.74,14775,17477,1.36
2020/11/13,119.440002,119.669998,117.870003,119.260002,116.747292,81581900,64698,12673,0.74,14775,17477,1.36
2020/11/16,118.919998,120.989998,118.150002,120.300003,117.765373,91183000,64698,12673,0.74,14775,17477,1.36
2020/11/17,119.550003,120.669998,118.959999,119.389999,116.87455,74271000,64698,12673,0.74,14775,17477,1.36
2020/11/18,118.610001,119.82,118,118.029999,115.543182,76322100,64698,12673,0.74,14775,17477,1.36
2020/11/19,117.589996,119.059998,116.809998,118.639999,116.140358,74113000,64698,12673,0.74,14775,17477,1.36
2020/11/20,118.639999,118.769997,117.290001,117.339996,114.867737,73604300,64698,12673,0.74,14775,17477,1.36
2020/11/23,117.18,117.620003,113.75,113.849998,111.451271,127959300,64698,12673,0.74,14775,17477,1.36
2020/11/24,113.910004,115.849998,112.589996,115.169998,112.743469,113874200,64698,12673,0.74,14775,17477,1.36
2020/11/25,115.550003,116.75,115.169998,116.029999,113.585335,76499200,64698,12673,0.74,14775,17477,1.36
2020/11/27,116.57,117.489998,116.220001,116.589996,114.133537,46691300,64698,12673,0.74,14775,17477,1.36
2020/11/30,116.970001,120.970001,116.809998,119.050003,116.541718,169410200,64698,12673,0.74,14775,17477,1.36
2020/12/1,121.010002,123.470001,120.010002,122.720001,120.134399,127728200,64698,12673,0.74,14775,17477,1.36
2020/12/2,122.019997,123.370003,120.889999,123.080002,120.486809,89004200,64698,12673,0.74,14775,17477,1.36
2020/12/3,123.519997,123.779999,122.209999,122.940002,120.34977,78967600,64698,12673,0.74,14775,17477,1.36
2020/12/4,122.599998,122.860001,121.519997,122.25,119.674301,78260400,64698,12673,0.74,14775,17477,1.36
2020/12/7,122.309998,124.57,122.25,123.75,121.142677,86712000,64698,12673,0.74,14775,17477,1.36
2020/12/8,124.370003,124.980003,123.089996,124.379997,121.759415,82225500,64698,12673,0.74,14775,17477,1.36
2020/12/9,124.529999,125.949997,121,121.779999,119.214188,115089200,64698,12673,0.74,14775,17477,1.36
2020/12/10,120.5,123.870003,120.150002,123.239998,120.643433,81312200,64698,12673,0.74,14775,17477,1.36
2020/12/11,122.43,122.760002,120.550003,122.410004,119.830933,86939800,64698,12673,0.74,14775,17477,1.36
2020/12/14,122.599998,123.349998,121.540001,121.779999,119.214188,79184500,64698,12673,0.74,14775,17477,1.36
2020/12/15,124.339996,127.900002,124.129997,127.879997,125.185684,157243700,64698,12673,0.74,14775,17477,1.36
2020/12/16,127.410004,128.369995,126.559998,127.809998,125.117142,98208600,64698,12673,0.74,14775,17477,1.36
2020/12/17,128.899994,129.580002,128.039993,128.699997,125.988388,94359800,64698,12673,0.74,14775,17477,1.36
2020/12/18,128.960007,129.100006,126.120003,126.660004,123.991386,192541500,64698,12673,0.74,14775,17477,1.36
2020/12/21,125.019997,128.309998,123.449997,128.229996,125.528297,121251600,64698,12673,0.74,14775,17477,1.36
2020/12/22,131.610001,134.410004,129.649994,131.880005,129.101425,168904800,64698,12673,0.74,14775,17477,1.36
2020/12/23,132.160004,132.429993,130.779999,130.960007,128.200806,88223700,64698,12673,0.74,14775,17477,1.36
2020/12/24,131.320007,133.460007,131.100006,131.970001,129.189514,54930100,64698,12673,0.74,14775,17477,1.36
2020/12/28,133.990005,137.339996,133.509995,136.690002,133.810059,124486200,64698,12673,0.74,14775,17477,1.36
2020/12/29,138.050003,138.789993,134.339996,134.869995,132.028458,121047300,64698,12673,0.74,14775,17477,1.36
2020/12/30,135.580002,135.990005,133.399994,133.720001,130.902618,96452100,64698,12673,0.74,14775,17477,1.36
2020/12/31,134.080002,134.740005,131.720001,132.690002,129.894333,99116600,111439,28755,1.68,33534,36200,1.16
2021/1/4,133.520004,133.610001,126.760002,129.410004,126.683456,143301900,111439,28755,1.68,33534,36200,1.16
2021/1/5,128.889999,131.740005,128.429993,131.009995,128.24971,97664900,111439,28755,1.68,33534,36200,1.16
2021/1/6,127.720001,131.050003,126.379997,126.599998,123.932655,155088000,111439,28755,1.68,33534,36200,1.16
2021/1/7,128.360001,131.630005,127.860001,130.919998,128.161621,109578200,111439,28755,1.68,33534,36200,1.16
2021/1/8,132.429993,132.630005,130.229996,132.050003,129.267838,105158200,111439,28755,1.68,33534,36200,1.16
2021/1/11,129.190002,130.169998,128.5,128.979996,126.262497,100384500,111439,28755,1.68,33534,36200,1.16
2021/1/12,128.5,129.690002,126.860001,128.800003,126.086296,91951100,111439,28755,1.68,33534,36200,1.16
2021/1/13,128.759995,131.449997,128.490005,130.889999,128.132294,88636800,111439,28755,1.68,33534,36200,1.16
2021/1/14,130.800003,131,128.759995,128.910004,126.194,90221800,111439,28755,1.68,33534,36200,1.16
2021/1/15,128.779999,130.220001,127,127.139999,124.461258,111598500,111439,28755,1.68,33534,36200,1.16
2021/1/19,127.779999,128.710007,126.940002,127.830002,125.136719,90757300,111439,28755,1.68,33534,36200,1.16
2021/1/20,128.660004,132.490005,128.550003,132.029999,129.24823,104319500,111439,28755,1.68,33534,36200,1.16
2021/1/21,133.800003,139.669998,133.589996,136.869995,133.986298,120150900,111439,28755,1.68,33534,36200,1.16
2021/1/22,136.279999,139.850006,135.020004,139.070007,136.139923,114459400,111439,28755,1.68,33534,36200,1.16
2021/1/25,143.070007,145.089996,136.539993,142.919998,139.908783,157611700,111439,28755,1.68,33534,36200,1.16
2021/1/26,143.600006,144.300003,141.369995,143.160004,140.143723,98390600,111439,28755,1.68,33534,36200,1.16
2021/1/27,143.429993,144.300003,140.410004,142.059998,139.06691,140843800,111439,28755,1.68,33534,36200,1.16
2021/1/28,139.520004,141.990005,136.699997,137.089996,134.201614,142621100,111439,28755,1.68,33534,36200,1.16
2021/1/29,135.830002,136.740005,130.210007,131.960007,129.179718,177523800,111439,28755,1.68,33534,36200,1.16
2021/2/1,133.75,135.380005,130.929993,134.139999,131.313782,106239800,111439,28755,1.68,33534,36200,1.16
2021/2/2,135.729996,136.309998,134.610001,134.990005,132.145874,83305400,111439,28755,1.68,33534,36200,1.16
2021/2/3,135.759995,135.770004,133.610001,133.940002,131.117996,89880900,111439,28755,1.68,33534,36200,1.16
2021/2/4,136.300003,137.399994,134.589996,137.389999,134.49527,84183100,111439,28755,1.68,33534,36200,1.16
2021/2/5,137.350006,137.419998,135.860001,136.759995,134.078659,75693800,111439,28755,1.68,33534,36200,1.16
2021/2/8,136.029999,136.960007,134.919998,136.910004,134.225708,71297200,111439,28755,1.68,33534,36200,1.16
2021/2/9,136.619995,137.880005,135.850006,136.009995,133.343338,76774200,111439,28755,1.68,33534,36200,1.16
2021/2/10,136.479996,136.990005,134.399994,135.389999,132.735489,73046600,111439,28755,1.68,33534,36200,1.16
2021/2/11,135.899994,136.389999,133.770004,135.130005,132.480606,64280000,111439,28755,1.68,33534,36200,1.16
2021/2/12,134.350006,135.529999,133.690002,135.369995,132.715897,60145100,111439,28755,1.68,33534,36200,1.16
2021/2/16,135.490005,136.009995,132.789993,133.190002,130.578644,80576300,111439,28755,1.68,33534,36200,1.16
2021/2/17,131.25,132.220001,129.470001,130.839996,128.274719,97918500,111439,28755,1.68,33534,36200,1.16
2021/2/18,129.199997,130,127.410004,129.710007,127.166878,96856700,111439,28755,1.68,33534,36200,1.16
2021/2/19,130.240005,130.710007,128.800003,129.869995,127.323715,87668800,111439,28755,1.68,33534,36200,1.16
2021/2/22,128.009995,129.720001,125.599998,126,123.529602,103916400,111439,28755,1.68,33534,36200,1.16
2021/2/23,123.760002,126.709999,118.389999,125.860001,123.392334,158273000,111439,28755,1.68,33534,36200,1.16
2021/2/24,124.940002,125.559998,122.230003,125.349998,122.892342,111039900,111439,28755,1.68,33534,36200,1.16
2021/2/25,124.68,126.459999,120.540001,120.989998,118.617844,148199500,111439,28755,1.68,33534,36200,1.16
2021/2/26,122.589996,124.849998,121.199997,121.260002,118.882515,164560400,111439,28755,1.68,33534,36200,1.16
2021/3/1,123.75,127.93,122.790001,127.790001,125.284508,116307900,111439,28755,1.68,33534,36200,1.16
2021/3/2,128.410004,128.720001,125.010002,125.120003,122.666862,102260900,111439,28755,1.68,33534,36200,1.16
2021/3/3,124.809998,125.709999,121.839996,122.059998,119.666847,112966300,111439,28755,1.68,33534,36200,1.16
2021/3/4,121.75,123.599998,118.620003,120.129997,117.774689,178155000,111439,28755,1.68,33534,36200,1.16
2021/3/5,120.980003,121.940002,117.57,121.419998,119.039391,153766600,111439,28755,1.68,33534,36200,1.16
2021/3/8,120.93,121,116.209999,116.360001,114.078606,154376600,111439,28755,1.68,33534,36200,1.16
2021/3/9,119.029999,122.059998,118.790001,121.089996,118.715881,129525800,111439,28755,1.68,33534,36200,1.16
2021/3/10,121.690002,122.169998,119.449997,119.980003,117.62764,111943300,111439,28755,1.68,33534,36200,1.16
2021/3/11,122.540001,123.209999,121.260002,121.959999,119.568825,103026500,111439,28755,1.68,33534,36200,1.16
2021/3/12,120.400002,121.169998,119.160004,121.029999,118.657051,88105100,111439,28755,1.68,33534,36200,1.16
2021/3/15,121.410004,124,120.419998,123.989998,121.559013,92403800,111439,28755,1.68,33534,36200,1.16
2021/3/16,125.699997,127.220001,124.720001,125.57,123.108032,115227900,111439,28755,1.68,33534,36200,1.16
2021/3/17,124.050003,125.860001,122.339996,124.760002,122.313911,111932600,111439,28755,1.68,33534,36200,1.16
2021/3/18,122.879997,123.18,120.32,120.529999,118.16684,121229700,111439,28755,1.68,33534,36200,1.16
2021/3/19,119.900002,121.43,119.68,119.989998,117.637428,185549500,111439,28755,1.68,33534,36200,1.16
2021/3/22,120.330002,123.870003,120.260002,123.389999,120.970757,111912300,111439,28755,1.68,33534,36200,1.16
2021/3/23,123.330002,124.239998,122.139999,122.540001,120.137444,95467100,111439,28755,1.68,33534,36200,1.16
2021/3/24,122.82,122.900002,120.07,120.089996,117.735474,88530500,111439,28755,1.68,33534,36200,1.16
2021/3/25,119.540001,121.660004,119,120.589996,118.225662,98844700,111439,28755,1.68,33534,36200,1.16
2021/3/26,120.349998,121.480003,118.919998,121.209999,118.833527,94071200,111439,28755,1.68,33534,36200,1.16
2021/3/29,121.650002,122.580002,120.730003,121.389999,119.009995,80819200,111439,28755,1.68,33534,36200,1.16
2021/3/30,120.110001,120.400002,118.860001,119.900002,117.549194,85671900,111439,28755,1.68,33534,36200,1.16
2021/3/31,121.650002,123.519997,121.150002,122.150002,119.755074,118323800,89584,23630,1.4,27503,30300,1.14
2021/4/1,123.660004,124.18,122.489998,123,120.588417,75089100,89584,23630,1.4,27503,30300,1.14
2021/4/5,123.870003,126.160004,123.07,125.900002,123.431549,88651200,89584,23630,1.4,27503,30300,1.14
2021/4/6,126.5,127.129997,125.650002,126.209999,123.735489,80171300,89584,23630,1.4,27503,30300,1.14
2021/4/7,125.830002,127.919998,125.139999,127.900002,125.392365,83466700,89584,23630,1.4,27503,30300,1.14
2021/4/8,128.949997,130.389999,128.520004,130.360001,127.804115,88844600,89584,23630,1.4,27503,30300,1.14
2021/4/9,129.800003,133.039993,129.470001,133,130.39238,106686700,89584,23630,1.4,27503,30300,1.14
2021/4/12,132.520004,132.850006,130.630005,131.240005,128.66687,91420000,89584,23630,1.4,27503,30300,1.14
2021/4/13,132.440002,134.660004,131.929993,134.429993,131.794281,91266500,89584,23630,1.4,27503,30300,1.14
2021/4/14,134.940002,135,131.660004,132.029999,129.441391,87222800,89584,23630,1.4,27503,30300,1.14
2021/4/15,133.820007,135,133.639999,134.5,131.862946,89347100,89584,23630,1.4,27503,30300,1.14
2021/4/16,134.300003,134.669998,133.279999,134.160004,131.529633,84922400,89584,23630,1.4,27503,30300,1.14
2021/4/19,133.509995,135.470001,133.339996,134.839996,132.196274,94264200,89584,23630,1.4,27503,30300,1.14
2021/4/20,135.020004,135.529999,131.809998,133.110001,130.500183,94812300,89584,23630,1.4,27503,30300,1.14
2021/4/21,132.360001,133.75,131.300003,133.5,130.882553,68847100,89584,23630,1.4,27503,30300,1.14
2021/4/22,133.039993,134.149994,131.410004,131.940002,129.353134,84566500,89584,23630,1.4,27503,30300,1.14
2021/4/23,132.160004,135.119995,132.160004,134.320007,131.686478,78657500,89584,23630,1.4,27503,30300,1.14
2021/4/26,134.830002,135.059998,133.559998,134.720001,132.078644,66905100,89584,23630,1.4,27503,30300,1.14
2021/4/27,135.009995,135.410004,134.110001,134.389999,131.755081,66015800,89584,23630,1.4,27503,30300,1.14
2021/4/28,134.309998,135.020004,133.080002,133.580002,130.961014,107760100,89584,23630,1.4,27503,30300,1.14
2021/4/29,136.470001,137.070007,132.449997,133.479996,130.862915,151101000,89584,23630,1.4,27503,30300,1.14
2021/4/30,131.779999,133.559998,131.070007,131.460007,128.882584,109839500,89584,23630,1.4,27503,30300,1.14
2021/5/3,132.039993,134.070007,131.830002,132.539993,129.941376,75135100,89584,23630,1.4,27503,30300,1.14
2021/5/4,131.190002,131.490005,126.699997,127.849998,125.34333,137564700,89584,23630,1.4,27503,30300,1.14
2021/5/5,129.199997,130.449997,127.970001,128.100006,125.58844,84000900,89584,23630,1.4,27503,30300,1.14
2021/5/6,127.889999,129.75,127.129997,129.740005,127.196266,78128300,89584,23630,1.4,27503,30300,1.14
2021/5/7,130.850006,131.259995,129.479996,130.210007,127.873871,78973300,89584,23630,1.4,27503,30300,1.14
2021/5/10,129.410004,129.539993,126.809998,126.849998,124.574165,88071200,89584,23630,1.4,27503,30300,1.14
2021/5/11,123.5,126.269997,122.769997,125.910004,123.651039,126142800,89584,23630,1.4,27503,30300,1.14
2021/5/12,123.400002,124.639999,122.25,122.769997,120.567368,112172300,89584,23630,1.4,27503,30300,1.14
2021/5/13,124.580002,126.150002,124.260002,124.970001,122.727913,105861300,89584,23630,1.4,27503,30300,1.14
2021/5/14,126.25,127.889999,125.849998,127.449997,125.163406,81918000,89584,23630,1.4,27503,30300,1.14
2021/5/17,126.82,126.93,125.169998,126.269997,124.004578,74244600,89584,23630,1.4,27503,30300,1.14
2021/5/18,126.559998,126.989998,124.779999,124.849998,122.610062,63342900,89584,23630,1.4,27503,30300,1.14
2021/5/19,123.160004,124.919998,122.860001,124.690002,122.452934,92612000,89584,23630,1.4,27503,30300,1.14
2021/5/20,125.230003,127.720001,125.099998,127.309998,125.025917,76857100,89584,23630,1.4,27503,30300,1.14
2021/5/21,127.82,128,125.209999,125.43,123.179649,79295400,89584,23630,1.4,27503,30300,1.14
2021/5/24,126.010002,127.940002,125.940002,127.099998,124.819687,63092900,89584,23630,1.4,27503,30300,1.14
2021/5/25,127.82,128.320007,126.32,126.900002,124.623276,72009500,89584,23630,1.4,27503,30300,1.14
2021/5/26,126.959999,127.389999,126.419998,126.849998,124.574165,56575900,89584,23630,1.4,27503,30300,1.14
2021/5/27,126.440002,127.639999,125.080002,125.279999,123.032333,94625600,89584,23630,1.4,27503,30300,1.14
2021/5/28,125.57,125.800003,124.550003,124.610001,122.374359,71311100,89584,23630,1.4,27503,30300,1.14
2021/6/1,125.080002,125.349998,123.940002,124.279999,122.050308,67637100,89584,23630,1.4,27503,30300,1.14
2021/6/2,124.279999,125.239998,124.050003,125.059998,122.816299,59278900,89584,23630,1.4,27503,30300,1.14
2021/6/3,124.68,124.849998,123.129997,123.540001,121.323555,76229200,89584,23630,1.4,27503,30300,1.14
2021/6/4,124.07,126.160004,123.849998,125.889999,123.631393,75169300,89584,23630,1.4,27503,30300,1.14
2021/6/7,126.169998,126.32,124.830002,125.900002,123.641205,71057600,89584,23630,1.4,27503,30300,1.14
2021/6/8,126.599998,128.460007,126.209999,126.739998,124.466133,74403800,89584,23630,1.4,27503,30300,1.14
2021/6/9,127.209999,127.75,126.519997,127.129997,124.849144,56877900,89584,23630,1.4,27503,30300,1.14
2021/6/10,127.019997,128.190002,125.940002,126.110001,123.847458,71186400,89584,23630,1.4,27503,30300,1.14
2021/6/11,126.529999,127.440002,126.099998,127.349998,125.065193,53522400,89584,23630,1.4,27503,30300,1.14
2021/6/14,127.82,130.539993,127.07,130.479996,128.139038,96906500,89584,23630,1.4,27503,30300,1.14
2021/6/15,129.940002,130.600006,129.389999,129.639999,127.31411,62746300,89584,23630,1.4,27503,30300,1.14
2021/6/16,130.369995,130.889999,128.460007,130.149994,127.81498,91815000,89584,23630,1.4,27503,30300,1.14
2021/6/17,129.800003,132.550003,129.649994,131.789993,129.425507,96721700,89584,23630,1.4,27503,30300,1.14
2021/6/18,130.710007,131.509995,130.240005,130.460007,128.119385,108953300,89584,23630,1.4,27503,30300,1.14
2021/6/21,130.300003,132.410004,129.210007,132.300003,129.926422,79663300,89584,23630,1.4,27503,30300,1.14
2021/6/22,132.130005,134.080002,131.619995,133.979996,131.576263,74783600,89584,23630,1.4,27503,30300,1.14
2021/6/23,133.770004,134.320007,133.229996,133.699997,131.3013,60214200,89584,23630,1.4,27503,30300,1.14
2021/6/24,134.449997,134.639999,132.929993,133.410004,131.016495,68711000,89584,23630,1.4,27503,30300,1.14
2021/6/25,133.460007,133.889999,132.809998,133.110001,130.721848,70783700,89584,23630,1.4,27503,30300,1.14
2021/6/28,133.410004,135.25,133.350006,134.779999,132.361908,62111300,89584,23630,1.4,27503,30300,1.14
2021/6/29,134.800003,136.490005,134.350006,136.330002,133.884109,64556100,89584,23630,1.4,27503,30300,1.14
2021/6/30,136.169998,137.410004,135.869995,136.960007,134.502808,63261400,81434,21744,1.3,24126,26958,1.06
2021/7/1,136.600006,137.330002,135.759995,137.270004,134.807205,52485800,81434,21744,1.3,24126,26958,1.06
2021/7/2,137.899994,140,137.75,139.960007,137.448959,78852600,81434,21744,1.3,24126,26958,1.06
2021/7/6,140.070007,143.149994,140.070007,142.020004,139.471985,108181800,81434,21744,1.3,24126,26958,1.06
2021/7/7,143.539993,144.889999,142.660004,144.570007,141.976257,104911600,81434,21744,1.3,24126,26958,1.06
2021/7/8,141.580002,144.059998,140.669998,143.240005,140.67012,105575500,81434,21744,1.3,24126,26958,1.06
2021/7/9,142.75,145.649994,142.649994,145.110001,142.506577,99890800,81434,21744,1.3,24126,26958,1.06
2021/7/12,146.210007,146.320007,144,144.5,141.907501,76299700,81434,21744,1.3,24126,26958,1.06
2021/7/13,144.029999,147.460007,143.630005,145.639999,143.027084,100827100,81434,21744,1.3,24126,26958,1.06
2021/7/14,148.100006,149.570007,147.679993,149.149994,146.474091,127050800,81434,21744,1.3,24126,26958,1.06
2021/7/15,149.240005,150,147.089996,148.479996,145.816086,106820300,81434,21744,1.3,24126,26958,1.06
2021/7/16,148.460007,149.759995,145.880005,146.389999,143.763596,93251400,81434,21744,1.3,24126,26958,1.06
2021/7/19,143.75,144.070007,141.669998,142.449997,139.894287,121434600,81434,21744,1.3,24126,26958,1.06
2021/7/20,143.460007,147.100006,142.960007,146.149994,143.527893,96350000,81434,21744,1.3,24126,26958,1.06
2021/7/21,145.529999,146.130005,144.630005,145.399994,142.791351,74993500,81434,21744,1.3,24126,26958,1.06
2021/7/22,145.940002,148.199997,145.809998,146.800003,144.16626,77338200,81434,21744,1.3,24126,26958,1.06
2021/7/23,147.550003,148.720001,146.919998,148.559998,145.894669,71447400,81434,21744,1.3,24126,26958,1.06
2021/7/26,148.270004,149.830002,147.699997,148.990005,146.316971,72434100,81434,21744,1.3,24126,26958,1.06
2021/7/27,149.119995,149.210007,145.550003,146.770004,144.13678,104818600,81434,21744,1.3,24126,26958,1.06
2021/7/28,144.809998,146.970001,142.539993,144.979996,142.378876,118931200,81434,21744,1.3,24126,26958,1.06
2021/7/29,144.690002,146.550003,144.580002,145.639999,143.027084,56699500,81434,21744,1.3,24126,26958,1.06
2021/7/30,144.380005,146.330002,144.110001,145.860001,143.243118,70440600,81434,21744,1.3,24126,26958,1.06
2021/8/2,146.360001,146.949997,145.25,145.520004,142.909241,62880000,81434,21744,1.3,24126,26958,1.06
2021/8/3,145.809998,148.039993,145.179993,147.360001,144.716217,64786600,81434,21744,1.3,24126,26958,1.06
2021/8/4,147.270004,147.789993,146.279999,146.949997,144.313568,56368300,81434,21744,1.3,24126,26958,1.06
2021/8/5,146.979996,147.839996,146.169998,147.059998,144.421585,46397700,81434,21744,1.3,24126,26958,1.06
2021/8/6,146.350006,147.110001,145.630005,146.139999,143.733124,54126800,81434,21744,1.3,24126,26958,1.06
2021/8/9,146.199997,146.699997,145.520004,146.089996,143.683945,48908700,81434,21744,1.3,24126,26958,1.06
2021/8/10,146.440002,147.710007,145.300003,145.600006,143.202026,69023100,81434,21744,1.3,24126,26958,1.06
2021/8/11,146.050003,146.720001,145.529999,145.860001,143.457748,48493500,81434,21744,1.3,24126,26958,1.06
2021/8/12,146.190002,149.050003,145.839996,148.889999,146.43782,72282600,81434,21744,1.3,24126,26958,1.06
2021/8/13,148.970001,149.440002,148.270004,149.100006,146.644379,59375000,81434,21744,1.3,24126,26958,1.06
2021/8/16,148.539993,151.190002,146.470001,151.119995,148.631088,103296000,81434,21744,1.3,24126,26958,1.06
2021/8/17,150.229996,151.679993,149.089996,150.190002,147.716415,92229700,81434,21744,1.3,24126,26958,1.06
2021/8/18,149.800003,150.720001,146.149994,146.360001,143.949493,86326000,81434,21744,1.3,24126,26958,1.06
2021/8/19,145.029999,148,144.5,146.699997,144.283905,86960300,81434,21744,1.3,24126,26958,1.06
2021/8/20,147.440002,148.5,146.779999,148.190002,145.749374,60549600,81434,21744,1.3,24126,26958,1.06
2021/8/23,148.309998,150.190002,147.889999,149.710007,147.244324,60131800,81434,21744,1.3,24126,26958,1.06
2021/8/24,149.449997,150.860001,149.149994,149.619995,147.155792,48606400,81434,21744,1.3,24126,26958,1.06
2021/8/25,149.809998,150.320007,147.800003,148.360001,145.91655,58991300,81434,21744,1.3,24126,26958,1.06
2021/8/26,148.350006,149.119995,147.509995,147.539993,145.110046,48597200,81434,21744,1.3,24126,26958,1.06
2021/8/27,147.479996,148.75,146.830002,148.600006,146.152603,55802400,81434,21744,1.3,24126,26958,1.06
2021/8/30,149,153.490005,148.610001,153.119995,150.59816,90956700,81434,21744,1.3,24126,26958,1.06
2021/8/31,152.660004,152.800003,151.289993,151.830002,149.329407,86453100,81434,21744,1.3,24126,26958,1.06
2021/9/1,152.830002,154.979996,152.339996,152.509995,149.998199,80313700,81434,21744,1.3,24126,26958,1.06
2021/9/2,153.869995,154.720001,152.399994,153.649994,151.119431,71115500,81434,21744,1.3,24126,26958,1.06
2021/9/3,153.759995,154.630005,153.089996,154.300003,151.758728,57808700,81434,21744,1.3,24126,26958,1.06
2021/9/7,154.970001,157.259995,154.389999,156.690002,154.109375,82278300,81434,21744,1.3,24126,26958,1.06
2021/9/8,156.979996,157.039993,153.979996,155.110001,152.555374,74420200,81434,21744,1.3,24126,26958,1.06
2021/9/9,155.490005,156.110001,153.949997,154.070007,151.532516,57305700,81434,21744,1.3,24126,26958,1.06
2021/9/10,155,155.479996,148.699997,148.970001,146.51651,140893200,81434,21744,1.3,24126,26958,1.06
2021/9/13,150.630005,151.419998,148.75,149.550003,147.086945,102404300,81434,21744,1.3,24126,26958,1.06
2021/9/14,150.350006,151.070007,146.910004,148.119995,145.680466,109296300,81434,21744,1.3,24126,26958,1.06
2021/9/15,148.559998,149.440002,146.369995,149.029999,146.5755,83281300,81434,21744,1.3,24126,26958,1.06
2021/9/16,148.440002,148.970001,147.220001,148.789993,146.339447,68034100,81434,21744,1.3,24126,26958,1.06
2021/9/17,148.820007,148.820007,145.759995,146.059998,143.654434,129868800,81434,21744,1.3,24126,26958,1.06
2021/9/20,143.800003,144.839996,141.270004,142.940002,140.585815,123478900,81434,21744,1.3,24126,26958,1.06
2021/9/21,143.929993,144.600006,142.779999,143.429993,141.06778,75834000,81434,21744,1.3,24126,26958,1.06
2021/9/22,144.449997,146.429993,143.699997,145.850006,143.447906,76404300,81434,21744,1.3,24126,26958,1.06
2021/9/23,146.649994,147.080002,145.639999,146.830002,144.411743,64838200,81434,21744,1.3,24126,26958,1.06
2021/9/24,145.660004,147.470001,145.559998,146.919998,144.500275,53477900,81434,21744,1.3,24126,26958,1.06
2021/9/27,145.470001,145.960007,143.820007,145.369995,142.975784,74150700,81434,21744,1.3,24126,26958,1.06
2021/9/28,143.25,144.75,141.690002,141.910004,139.5728,108972300,81434,21744,1.3,24126,26958,1.06
2021/9/29,142.470001,144.449997,142.029999,142.830002,140.477631,74602000,81434,21744,1.3,24126,26958,1.06
