Date,Open,High,Low,Close,Adj Close,Volume,Revenue,Net Income,EPS,Operating Income,Current Ratio,EBITDA
2022/8/25,16.844,17.947001,16.833,17.913,17.892849,770691000,6704,656,0.03,499,3.62,877
2022/8/26,17.857,17.924,16.237,16.26,16.241709,769127000,6704,656,0.03,499,3.62,877
2022/8/29,16.02,16.337999,15.767,15.801,15.783225,496132000,6704,656,0.03,499,3.62,877
2022/8/30,15.96,16.039,15.182,15.468,15.450601,530181000,6704,656,0.03,499,3.62,877
2022/8/31,15.384,15.54,14.959,15.094,15.077021,573710000,6704,656,0.03,499,3.62,877
2022/9/1,14.209,14.38,13.27,13.937,13.921321,1178865000,6704,656,0.03,499,3.62,877
2022/9/2,14.1,14.171,13.591,13.647,13.631649,743157000,6704,656,0.03,499,3.62,877
2022/9/6,13.731,13.779,13.351,13.465,13.449854,535751000,6704,656,0.03,499,3.62,877
2022/9/7,13.563,13.838,13.346,13.714,13.702642,512657000,6704,656,0.03,499,3.62,877
2022/9/8,13.459,14.008,13.369,13.99,13.978415,624873000,6704,656,0.03,499,3.62,877
2022/9/9,14.157,14.474,14.126,14.387,14.375086,486612000,6704,656,0.03,499,3.62,877
2022/9/12,14.369,14.547,14.198,14.505,14.492989,484159000,6704,656,0.03,499,3.62,877
2022/9/13,13.802,13.922,13.099,13.131,13.120126,714956000,6704,656,0.03,499,3.62,877
2022/9/14,13.254,13.29,12.913,13.128,13.117128,588507000,6704,656,0.03,499,3.62,877
2022/9/15,13.015,13.233,12.79,12.929,12.918294,523625000,6704,656,0.03,499,3.62,877
2022/9/16,12.742,13.212,12.617,13.198,13.187072,670751000,6704,656,0.03,499,3.62,877
2022/9/19,13.012,13.463,13.01,13.382,13.370918,569685000,6704,656,0.03,499,3.62,877
2022/9/20,13.215,13.483,13.057,13.176,13.16509,524818000,6704,656,0.03,499,3.62,877
2022/9/21,13.213,14.031,13.11,13.261,13.250018,807679000,6704,656,0.03,499,3.62,877
2022/9/22,13.07,13.149,12.428,12.561,12.550598,759162000,6704,656,0.03,499,3.62,877
2022/9/23,12.42,12.611,12.257,12.516,12.505636,663309000,6704,656,0.03,499,3.62,877
2022/9/26,12.491,12.659,12.214,12.228,12.217874,547343000,6704,656,0.03,499,3.62,877
2022/9/27,12.507,12.736,12.258,12.413,12.402719,553854000,6704,656,0.03,499,3.62,877
2022/9/28,12.41,12.823,12.354,12.736,12.725454,542414000,6704,656,0.03,499,3.62,877
2022/9/29,12.448,12.5,11.946,12.22,12.209881,532763000,6704,656,0.03,499,3.62,877
2022/9/30,12.087,12.633,12.075,12.139,12.128947,565638000,6704,656,0.03,499,3.62,877
2022/10/3,12.347,12.678,12.105,12.512,12.501639,547478000,6704,656,0.03,499,3.62,877
2022/10/4,12.879,13.22,12.879,13.167,13.156096,584182000,6704,656,0.03,499,3.62,877
2022/10/5,12.911,13.321,12.621,13.209,13.198062,507131000,6704,656,0.03,499,3.62,877
2022/10/6,13.22,13.656,13.103,13.13,13.119127,644157000,6704,656,0.03,499,3.62,877
2022/10/7,12.505,12.67,12.022,12.076,12.066001,672478000,6704,656,0.03,499,3.62,877
2022/10/10,12.037,12.124,11.408,11.67,11.660337,698699000,6704,656,0.03,499,3.62,877
2022/10/11,11.561,11.846,11.283,11.586,11.576406,667482000,6704,656,0.03,499,3.62,877
2022/10/12,11.579,11.735,11.345,11.5,11.490476,492590000,6704,656,0.03,499,3.62,877
2022/10/13,10.971,12.078,10.813,11.96,11.950097,850103000,6704,656,0.03,499,3.62,877
2022/10/14,12.057,12.111,11.204,11.227,11.217703,713432000,6704,656,0.03,499,3.62,877
2022/10/17,11.518,11.948,11.517,11.888,11.878156,580774000,6704,656,0.03,499,3.62,877
2022/10/18,12.344,12.492,11.618,11.967,11.95709,659362000,6704,656,0.03,499,3.62,877
2022/10/19,11.879,12.35,11.834,12.051,12.04102,523131000,6704,656,0.03,499,3.62,877
2022/10/20,12.113,12.769,12.105,12.194,12.183901,652398000,6704,656,0.03,499,3.62,877
2022/10/21,12.098,12.498,11.887,12.466,12.455676,609494000,6704,656,0.03,499,3.62,877
2022/10/24,12.508,12.71,12.064,12.599,12.588566,517457000,6704,656,0.03,499,3.62,877
2022/10/25,12.694,13.3,12.664,13.261,13.250018,505482000,6704,656,0.03,499,3.62,877
2022/10/26,12.869,13.388,12.708,12.896,12.885322,532953000,6704,656,0.03,499,3.62,877
2022/10/27,13.63,13.838,13.122,13.176,13.16509,583113000,6704,656,0.03,499,3.62,877
2022/10/28,13.104,13.85,13.061,13.834,13.822543,521040000,6704,656,0.03,499,3.62,877
2022/10/31,13.778,13.838,13.297,13.497,13.485822,486341000,5931,680,0.03,601,3.39,1007
2022/11/1,13.811,13.925,13.519,13.543,13.531785,432817000,5931,680,0.03,601,3.39,1007
2022/11/2,13.85,14.21,13.211,13.219,13.208054,672628000,5931,680,0.03,601,3.39,1007
2022/11/3,13.043,13.781,12.956,13.421,13.409885,500065000,5931,680,0.03,601,3.39,1007
2022/11/4,13.986,14.229,13.697,14.156,14.144279,612576000,5931,680,0.03,601,3.39,1007
2022/11/7,14.228,14.412,13.954,14.301,14.289156,410061000,5931,680,0.03,601,3.39,1007
2022/11/8,14.801,14.891,14.216,14.602,14.589909,595292000,5931,680,0.03,601,3.39,1007
2022/11/9,14.162,14.211,13.759,13.776,13.764592,454414000,5931,680,0.03,601,3.39,1007
2022/11/10,14.8,15.773,14.547,15.75,15.736956,700819000,5931,680,0.03,601,3.39,1007
2022/11/11,15.807,16.389,15.482,16.327,16.313478,655487000,5931,680,0.03,601,3.39,1007
2022/11/14,16.218,16.540001,15.922,16.295,16.281507,527852000,5931,680,0.03,601,3.39,1007
2022/11/15,16.722,16.997999,16.382,16.666,16.652201,545876000,5931,680,0.03,601,3.39,1007
2022/11/16,16.162001,16.362,15.873,15.91,15.896825,649547000,5931,680,0.03,601,3.39,1007
2022/11/17,15.715,16.266001,15.535,15.677,15.664018,710894000,5931,680,0.03,601,3.39,1007
2022/11/18,15.966,16.002001,15.12,15.409,15.39624,492072000,5931,680,0.03,601,3.39,1007
2022/11/21,15.147,15.477,15.08,15.317,15.304317,404739000,5931,680,0.03,601,3.39,1007
2022/11/22,15.328,16.058001,15.122,16.038,16.024723,472866000,5931,680,0.03,601,3.39,1007
2022/11/23,16.098,16.527,16.048,16.518999,16.50532,427241000,5931,680,0.03,601,3.39,1007
2022/11/25,16.318001,16.487,16.172001,16.27,16.256527,167934000,5931,680,0.03,601,3.39,1007
2022/11/28,16.025999,16.357,15.725,15.827,15.813895,303741000,5931,680,0.03,601,3.39,1007
2022/11/29,15.827,15.932,15.52,15.639,15.626049,298384000,5931,680,0.03,601,3.39,1007
2022/11/30,15.697,16.93,15.597,16.923,16.913311,565298000,5931,680,0.03,601,3.39,1007
2022/12/1,16.999001,17.264999,16.635,17.135,17.125191,470977000,5931,680,0.03,601,3.39,1007
2022/12/2,16.659,16.933001,16.445,16.875999,16.866339,371389000,5931,680,0.03,601,3.39,1007
2022/12/5,16.679001,16.995001,16.472,16.610001,16.600491,352255000,5931,680,0.03,601,3.39,1007
2022/12/6,16.530001,16.573,15.819,15.987,15.977849,352694000,5931,680,0.03,601,3.39,1007
2022/12/7,15.772,16.186001,15.667,16.120001,16.110773,372388000,5931,680,0.03,601,3.39,1007
2022/12/8,16.273001,17.179001,15.959,17.169001,17.159172,515456000,5931,680,0.03,601,3.39,1007
2022/12/9,17.16,17.583,16.975,17.000999,16.991266,465338000,5931,680,0.03,601,3.39,1007
2022/12/12,17.037001,17.538,16.797001,17.535,17.524961,457328000,5931,680,0.03,601,3.39,1007
2022/12/13,18.531,18.790001,17.711,18.072001,18.061655,656589000,5931,680,0.03,601,3.39,1007
2022/12/14,17.987,18.252001,17.42,17.674,17.663883,496888000,5931,680,0.03,601,3.39,1007
2022/12/15,17.146,17.32,16.700001,16.952,16.942295,478542000,5931,680,0.03,601,3.39,1007
2022/12/16,16.864,17.041,16.41,16.570999,16.561512,478232000,5931,680,0.03,601,3.39,1007
2022/12/19,16.572001,16.608999,16.145,16.254,16.244694,354039000,5931,680,0.03,601,3.39,1007
2022/12/20,16.063999,16.309999,15.852,16.084999,16.075792,403260000,5931,680,0.03,601,3.39,1007
2022/12/21,16.114,16.627001,16.101999,16.500999,16.491554,325025000,5931,680,0.03,601,3.39,1007
2022/12/22,16.094,16.138,14.882,15.339,15.330217,565045000,5931,680,0.03,601,3.39,1007
2022/12/23,15.196,15.339,14.883,15.206,15.197296,349326000,5931,680,0.03,601,3.39,1007
2022/12/27,15.074,15.1,14.056,14.121,14.112917,464902000,5931,680,0.03,601,3.39,1007
2022/12/28,13.927,14.262,13.884,14.036,14.027966,351066000,5931,680,0.03,601,3.39,1007
2022/12/29,14.402,14.683,14.227,14.603,14.59464,354923000,5931,680,0.03,601,3.39,1007
2022/12/30,14.334,14.629,14.233,14.614,14.605634,310490000,5931,680,0.03,601,3.39,1007
2023/1/3,14.851,14.996,14.096,14.315,14.306806,401277000,5931,680,0.03,601,3.39,1007
2023/1/4,14.567,14.853,14.241,14.749,14.740556,431324000,5931,680,0.03,601,3.39,1007
2023/1/5,14.491,14.564,14.148,14.265,14.256833,389168000,5931,680,0.03,601,3.39,1007
2023/1/6,14.474,15.01,14.034,14.859,14.850493,405044000,5931,680,0.03,601,3.39,1007
2023/1/9,15.284,16.056,15.141,15.628,15.619054,504231000,5931,680,0.03,601,3.39,1007
2023/1/10,15.507,15.962,15.472,15.909,15.899892,384101000,5931,680,0.03,601,3.39,1007
2023/1/11,15.84,16.028,15.563,16.000999,15.991838,353285000,5931,680,0.03,601,3.39,1007
2023/1/12,16.1,16.636999,15.492,16.511,16.501547,551409000,5931,680,0.03,601,3.39,1007
2023/1/13,16.278,16.922001,16.165001,16.899,16.889326,447287000,5931,680,0.03,601,3.39,1007
2023/1/17,16.899,17.728001,16.899,17.702,17.691866,511102000,5931,680,0.03,601,3.39,1007
2023/1/18,17.667,17.872999,17.282,17.377001,17.367054,439624000,5931,680,0.03,601,3.39,1007
2023/1/19,17.035999,17.197001,16.731001,16.764999,16.7554,452932000,5931,680,0.03,601,3.39,1007
2023/1/20,17.011,17.856001,16.825001,17.839001,17.828789,564967000,5931,680,0.03,601,3.39,1007
2023/1/23,18.063999,19.245001,17.818001,19.193001,19.182013,655163000,5931,680,0.03,601,3.39,1007
2023/1/24,18.827,19.495001,18.82,19.264999,19.253969,496204000,5931,680,0.03,601,3.39,1007
2023/1/25,18.913,19.370001,18.58,19.323,19.311939,449537000,5931,680,0.03,601,3.39,1007
2023/1/26,19.701,20.166,19.278,19.802,19.790663,489535000,5931,680,0.03,601,3.39,1007
2023/1/27,19.462,20.628,19.405001,20.365,20.353342,542142000,5931,680,0.03,601,3.39,1007
2023/1/30,19.950001,20.139999,19.15,19.162001,19.151031,488611000,5931,680,0.03,601,3.39,1007
2023/1/31,19.17,19.687,18.950001,19.537001,19.52582,498017000,6051,1414,0.06,1256,3.52,1682
2023/2/1,19.691,21.191999,19.611,20.943001,20.931011,660477000,6051,1414,0.06,1256,3.52,1682
2023/2/2,21,21.948999,20.700001,21.709,21.696573,564276000,6051,1414,0.06,1256,3.52,1682
2023/2/3,21,21.745001,20.789,21.1,21.087923,429366000,6051,1414,0.06,1256,3.52,1682
2023/2/6,20.806,21.57,20.785999,21.089001,21.076925,452197000,6051,1414,0.06,1256,3.52,1682
2023/2/7,21.382,22.259001,21.15,22.173,22.160309,664150000,6051,1414,0.06,1256,3.52,1682
2023/2/8,22.386999,22.878,22.007999,22.205,22.192287,559651000,6051,1414,0.06,1256,3.52,1682
2023/2/9,22.606001,23.02,22.120001,22.337,22.324213,523876000,6051,1414,0.06,1256,3.52,1682
2023/2/10,21.690001,22.077999,20.811001,21.264999,21.252827,550737000,6051,1414,0.06,1256,3.52,1682
2023/2/13,21.538,22.048,20.962,21.788,21.775526,474919000,6051,1414,0.06,1256,3.52,1682
2023/2/14,21.577999,23.049,21.365999,22.971001,22.957848,675474000,6051,1414,0.06,1256,3.52,1682
2023/2/15,22.549,22.855,22.106001,22.764,22.750967,420575000,6051,1414,0.06,1256,3.52,1682
2023/2/16,22.132999,22.549999,21.927,22.002001,21.989405,412026000,6051,1414,0.06,1256,3.52,1682
2023/2/17,21.631001,21.74,20.975,21.388,21.375755,465888000,6051,1414,0.06,1256,3.52,1682
2023/2/21,21,21.493999,20.618,20.655001,20.643175,410015000,6051,1414,0.06,1256,3.52,1682
2023/2/22,20.707001,21.104,20.421,20.754,20.742121,513184000,6051,1414,0.06,1256,3.52,1682
2023/2/23,23.440001,23.888,23.025,23.664,23.65045,1117995000,6051,1414,0.06,1256,3.52,1682
2023/2/24,23.225,23.474001,22.947001,23.285999,23.272669,589716000,6051,1414,0.06,1256,3.52,1682
2023/2/27,23.67,23.879999,23.454,23.500999,23.487545,452994000,6051,1414,0.06,1256,3.52,1682
2023/2/28,23.372,23.825001,23.205999,23.216,23.202709,455963000,6051,1414,0.06,1256,3.52,1682
2023/3/1,23.191999,23.256001,22.507999,22.698,22.685005,460026000,6051,1414,0.06,1256,3.52,1682
2023/3/2,22.488001,23.379999,22.431999,23.313999,23.300652,389415000,6051,1414,0.06,1256,3.52,1682
2023/3/3,23.32,23.9,23.129999,23.889999,23.876324,412393000,6051,1414,0.06,1256,3.52,1682
2023/3/6,23.891001,24.247999,23.487,23.554001,23.540518,437429000,6051,1414,0.06,1256,3.52,1682
2023/3/7,23.6,24.125,23.240999,23.288,23.27862,515154000,6051,1414,0.06,1256,3.52,1682
2023/3/8,23.487,24.200001,23.424,24.181,24.171261,513573000,6051,1414,0.06,1256,3.52,1682
2023/3/9,24.174999,24.454,23.382999,23.436001,23.426563,501257000,6051,1414,0.06,1256,3.52,1682
2023/3/10,23.409,23.627001,22.726,22.965,22.955751,474866000,6051,1414,0.06,1256,3.52,1682
2023/3/13,22.752001,23.298,22.297001,22.966,22.956747,421890000,6051,1414,0.06,1256,3.52,1682
2023/3/14,23.496,24.219,23.459999,24.063,24.053308,474910000,6051,1414,0.06,1256,3.52,1682
2023/3/15,23.761,24.285999,23.360001,24.228001,24.218243,524486000,6051,1414,0.06,1256,3.52,1682
2023/3/16,24.027,25.587999,23.893999,25.541,25.530714,583253000,6051,1414,0.06,1256,3.52,1682
2023/3/17,25.982,26.399,25.667999,25.725,25.714638,848547000,6051,1414,0.06,1256,3.52,1682
2023/3/20,25.615,26.024,25.129999,25.9,25.889568,432747000,6051,1414,0.06,1256,3.52,1682
2023/3/21,26.18,26.392,25.381001,26.198999,26.188448,547408000,6051,1414,0.06,1256,3.52,1682
2023/3/22,26.424999,27.589001,26.237,26.468,26.45734,797295000,6051,1414,0.06,1256,3.52,1682
2023/3/23,27.115,27.499001,26.690001,27.191,27.180048,564889000,6051,1414,0.06,1256,3.52,1682
2023/3/24,27.031,27.167,26.355,26.778999,26.768215,454920000,6051,1414,0.06,1256,3.52,1682
2023/3/27,26.837,27,26.365,26.531,26.520315,361026000,6051,1414,0.06,1256,3.52,1682
2023/3/28,26.447001,26.513,25.85,26.41,26.399364,356104000,6051,1414,0.06,1256,3.52,1682
2023/3/29,26.825001,27.077999,26.597,26.983999,26.973131,393694000,6051,1414,0.06,1256,3.52,1682
2023/3/30,27.229,27.499001,27.101999,27.382999,27.371973,364516000,6051,1414,0.06,1256,3.52,1682
2023/3/31,27.139999,27.834,27.105,27.777,27.765816,433933000,6051,1414,0.06,1256,3.52,1682
2023/4/3,27.509001,28,27.336,27.965,27.953735,398716000,6051,1414,0.06,1256,3.52,1682
2023/4/4,27.966,28,27.306999,27.452999,27.441944,368592000,6051,1414,0.06,1256,3.52,1682
2023/4/5,26.829,26.997999,26.395,26.881001,26.870174,515015000,6051,1414,0.06,1256,3.52,1682
2023/4/6,26.584,27.08,26.427,27.037001,27.026112,397654000,6051,1414,0.06,1256,3.52,1682
2023/4/10,26.823,27.621,26.669001,27.579,27.567894,395279000,6051,1414,0.06,1256,3.52,1682
2023/4/11,27.724001,27.790001,27.125999,27.169001,27.15806,314378000,6051,1414,0.06,1256,3.52,1682
2023/4/12,27.370001,27.468,26.448,26.495001,26.484329,446259000,6051,1414,0.06,1256,3.52,1682
2023/4/13,26.733999,26.886999,26.329,26.462999,26.452341,353615000,6051,1414,0.06,1256,3.52,1682
2023/4/14,26.504,26.882999,26.219999,26.757999,26.747225,395660000,6051,1414,0.06,1256,3.52,1682
2023/4/17,26.565001,27.006001,26.433001,27.002001,26.991125,321471000,6051,1414,0.06,1256,3.52,1682
2023/4/18,27.533001,28.110001,27.357,27.667,27.655859,604812000,6051,1414,0.06,1256,3.52,1682
2023/4/19,27.361,28,27.232,27.931,27.91975,358660000,6051,1414,0.06,1256,3.52,1682
2023/4/20,27.671,28.030001,27,27.104,27.093084,427713000,6051,1414,0.06,1256,3.52,1682
2023/4/21,26.952,27.183001,26.722,27.118999,27.108076,345103000,6051,1414,0.06,1256,3.52,1682
2023/4/24,27.013,27.365999,26.671,27.042,27.031109,339282000,6051,1414,0.06,1256,3.52,1682
2023/4/25,27.077999,27.247,26.225,26.240999,26.230433,378527000,6051,1414,0.06,1256,3.52,1682
2023/4/26,27.002001,27.33,26.705,26.955999,26.945143,406337000,6051,1414,0.06,1256,3.52,1682
2023/4/27,27.363001,27.495001,26.625,27.226,27.215033,377161000,6051,1414,0.06,1256,3.52,1682
2023/4/28,27.225,27.757999,27.070999,27.749001,27.737825,292216000,6051,1414,0.06,1256,3.52,1682
2023/5/1,27.84,29.058001,27.780001,28.91,28.898355,570329000,7192,2043,0.08,2140,3.43,2524
2023/5/2,28.68,28.836,28.083,28.209999,28.198637,402730000,7192,2043,0.08,2140,3.43,2524
2023/5/3,27.84,28.367001,27.472,27.802,27.790802,383387000,7192,2043,0.08,2140,3.43,2524
2023/5/4,27.650999,27.858999,27.24,27.562,27.5509,321850000,7192,2043,0.08,2140,3.43,2524
2023/5/5,27.826,28.754999,27.731001,28.68,28.668451,361494000,7192,2043,0.08,2140,3.43,2524
2023/5/8,28.521999,29.219999,28.35,29.150999,29.139257,344979000,7192,2043,0.08,2140,3.43,2524
2023/5/9,28.899,28.973,28.450001,28.570999,28.55949,314869000,7192,2043,0.08,2140,3.43,2524
2023/5/10,29.004999,29.113001,28.461,28.885,28.873367,369350000,7192,2043,0.08,2140,3.43,2524
2023/5/11,28.896,28.950001,28.246,28.577999,28.56649,322149000,7192,2043,0.08,2140,3.43,2524
2023/5/12,28.528999,28.780001,28.046,28.34,28.328587,274222000,7192,2043,0.08,2140,3.43,2524
2023/5/15,28.507999,28.969,28.152,28.952999,28.941339,293926000,7192,2043,0.08,2140,3.43,2524
2023/5/16,28.841,29.870001,28.832001,29.212999,29.201237,449405000,7192,2043,0.08,2140,3.43,2524
2023/5/17,29.584,30.198999,29.43,30.177999,30.165846,432535000,7192,2043,0.08,2140,3.43,2524
2023/5/18,30.41,31.827999,30.32,31.677999,31.665241,748725000,7192,2043,0.08,2140,3.43,2524
2023/5/19,31.535999,31.58,30.916,31.264,31.251408,473908000,7192,2043,0.08,2140,3.43,2524
2023/5/22,30.900999,31.52,30.68,31.176001,31.163445,372000000,7192,2043,0.08,2140,3.43,2524
2023/5/23,31,31.288,30.631001,30.688,30.675642,356253000,7192,2043,0.08,2140,3.43,2524
2023/5/24,30.209999,30.607,29.806,30.538,30.5257,721419000,7192,2043,0.08,2140,3.43,2524
2023/5/25,38.522999,39.48,36.634998,37.98,37.964703,1543911000,7192,2043,0.08,2140,3.43,2524
2023/5/26,37.889999,39.169998,37.549999,38.945999,38.930313,714397000,7192,2043,0.08,2140,3.43,2524
2023/5/30,40.595001,41.938,39.949001,40.111,40.094849,923401000,7192,2043,0.08,2140,3.43,2524
2023/5/31,39.487999,40.294998,37.821999,37.834,37.818764,1002580000,7192,2043,0.08,2140,3.43,2524
2023/6/1,38.488998,40.049999,38.34,39.77,39.753983,635873000,7192,2043,0.08,2140,3.43,2524
2023/6/2,40.097,40.5,39.057999,39.327,39.311161,482731000,7192,2043,0.08,2140,3.43,2524
2023/6/5,38.909,39.564999,38.707001,39.171001,39.155224,396094000,7192,2043,0.08,2140,3.43,2524
2023/6/6,38.830002,39.16,38.147999,38.653999,38.638432,388729000,7192,2043,0.08,2140,3.43,2524
2023/6/7,38.915001,39.499001,37.355999,37.474998,37.463779,511998000,7192,2043,0.08,2140,3.43,2524
2023/6/8,37.723999,38.863998,37.505001,38.509998,38.498474,417772000,7192,2043,0.08,2140,3.43,2524
2023/6/9,39.036999,39.710999,38.567001,38.77,38.758396,427717000,7192,2043,0.08,2140,3.43,2524
2023/6/12,39.200001,39.529999,38.618,39.481998,39.470181,388701000,7192,2043,0.08,2140,3.43,2524
2023/6/13,40.186001,41.101002,39.740002,41.021999,41.009724,613208000,7192,2043,0.08,2140,3.43,2524
2023/6/14,40.824001,43,40.551998,42.997002,42.984131,740465000,7192,2043,0.08,2140,3.43,2524
2023/6/15,42.602001,43.289001,42.146999,42.653,42.640236,568622000,7192,2043,0.08,2140,3.43,2524
2023/6/16,43.450001,43.721001,42.660999,42.692001,42.679222,655709000,7192,2043,0.08,2140,3.43,2524
2023/6/20,42.998001,43.990002,42.674,43.807999,43.794884,451153000,7192,2043,0.08,2140,3.43,2524
2023/6/21,43.500999,43.615002,42.080002,43.044998,43.032116,551603000,7192,2043,0.08,2140,3.43,2524
2023/6/22,42.252998,43.425999,42.234001,43.025002,43.012123,417737000,7192,2043,0.08,2140,3.43,2524
2023/6/23,42.464001,42.808998,42.014999,42.209,42.196365,358140000,7192,2043,0.08,2140,3.43,2524
2023/6/26,42.460999,42.764,40.099998,40.632,40.619839,594322000,7192,2043,0.08,2140,3.43,2524
2023/6/27,40.799,41.939999,40.448002,41.875999,41.863468,462175000,7192,2043,0.08,2140,3.43,2524
2023/6/28,40.66,41.845001,40.518002,41.117001,41.104691,582639000,7192,2043,0.08,2140,3.43,2524
2023/6/29,41.557999,41.599998,40.599998,40.821999,40.80978,380514000,7192,2043,0.08,2140,3.43,2524
2023/6/30,41.68,42.549999,41.500999,42.301998,42.289337,501148000,7192,2043,0.08,2140,3.43,2524
2023/7/3,42.516998,42.897999,42.202,42.412998,42.400303,198209000,7192,2043,0.08,2140,3.43,2524
2023/7/5,42.134998,43.176998,42.084999,42.317001,42.304337,323618000,7192,2043,0.08,2140,3.43,2524
2023/7/6,41.844002,42.179001,41.346001,42.103001,42.090401,303582000,7192,2043,0.08,2140,3.43,2524
2023/7/7,42.321999,43.214001,42.18,42.502998,42.490273,355881000,7192,2043,0.08,2140,3.43,2524
2023/7/10,42.657001,42.811001,41.648998,42.18,42.167374,353908000,7192,2043,0.08,2140,3.43,2524
2023/7/11,42.480999,42.757999,42.067001,42.404999,42.392307,298244000,7192,2043,0.08,2140,3.43,2524
2023/7/12,43.033001,43.935001,42.777,43.902,43.888859,481277000,7192,2043,0.08,2140,3.43,2524
2023/7/13,44.518002,46.154999,44.492001,45.977001,45.963238,478204000,7192,2043,0.08,2140,3.43,2524
2023/7/14,46.583,48.088001,45.060001,45.469002,45.455391,772075000,7192,2043,0.08,2140,3.43,2524
2023/7/17,46.289001,46.495998,45.262001,46.460999,46.447094,510488000,7192,2043,0.08,2140,3.43,2524
2023/7/18,46.701,47.896,45.734001,47.493999,47.479786,569164000,7192,2043,0.08,2140,3.43,2524
2023/7/19,47.464001,47.818001,46.742001,47.077,47.062912,427502000,7192,2043,0.08,2140,3.43,2524
2023/7/20,46.507,47.087002,45.062,45.52,45.506374,537865000,7192,2043,0.08,2140,3.43,2524
2023/7/21,45.787998,45.866001,44.099998,44.308998,44.295734,963769000,7192,2043,0.08,2140,3.43,2524
2023/7/24,44.730999,45.109001,44.040001,44.612,44.598648,382516000,7192,2043,0.08,2140,3.43,2524
2023/7/25,44.941002,46.182999,44.923,45.679001,45.665329,348081000,7192,2043,0.08,2140,3.43,2524
2023/7/26,46.021,46.053001,44.630001,45.452,45.4384,364237000,7192,2043,0.08,2140,3.43,2524
2023/7/27,46.519001,47.395,45.75,45.900002,45.886265,455976000,7192,2043,0.08,2140,3.43,2524
2023/7/28,46.667999,47.027,46.381001,46.75,46.736012,331194000,7192,2043,0.08,2140,3.43,2524
2023/7/31,46.754002,47.130001,46.506001,46.729,46.715012,251055000,13507,6188,0.25,6800,2.79,7165
2023/8/1,46.459999,46.900002,46.027,46.507,46.49308,237858000,13507,6188,0.25,6800,2.79,7165
2023/8/2,45.831001,45.84,43.387001,44.269001,44.255753,530142000,13507,6188,0.25,6800,2.79,7165
2023/8/3,43.799999,45.118,43.799999,44.514999,44.501678,324176000,13507,6188,0.25,6800,2.79,7165
2023/8/4,44.985001,45.641998,44.393002,44.68,44.666626,362666000,13507,6188,0.25,6800,2.79,7165
2023/8/7,45.111,45.540001,44.563,45.417,45.403404,322154000,13507,6188,0.25,6800,2.79,7165
2023/8/8,44.853001,45.242001,44.056,44.664001,44.650639,353843000,13507,6188,0.25,6800,2.79,7165
2023/8/9,44.273998,44.312,42.133999,42.554001,42.541264,586449000,13507,6188,0.25,6800,2.79,7165
2023/8/10,42.16,43.574001,41.834999,42.388,42.375317,492705000,13507,6188,0.25,6800,2.79,7165
2023/8/11,41.750999,42.018002,40.639,40.855,40.842773,533085000,13507,6188,0.25,6800,2.79,7165
2023/8/14,40.486,43.799999,40.311001,43.752998,43.739902,690286000,13507,6188,0.25,6800,2.79,7165
2023/8/15,44.560001,45.268002,43.709999,43.939999,43.926846,676512000,13507,6188,0.25,6800,2.79,7165
2023/8/16,44.52,44.674999,43.405998,43.486,43.472984,527451000,13507,6188,0.25,6800,2.79,7165
2023/8/17,43.970001,44.062,43.000999,43.344002,43.331028,452395000,13507,6188,0.25,6800,2.79,7165
2023/8/18,42.634998,43.577999,41.66,43.299,43.286041,583768000,13507,6188,0.25,6800,2.79,7165
2023/8/21,44.493999,47.064999,44.222,46.966999,46.952942,692573000,13507,6188,0.25,6800,2.79,7165
2023/8/22,48.134998,48.187,45.333,45.667999,45.654331,755293000,13507,6188,0.25,6800,2.79,7165
2023/8/23,45.866001,47.200001,45.208,47.116001,47.101902,779046000,13507,6188,0.25,6800,2.79,7165
2023/8/24,50.216,50.265999,47.159,47.162998,47.148884,1156044000,13507,6188,0.25,6800,2.79,7165
2023/8/25,47.012001,47.805,45.023998,46.018002,46.004223,925341000,13507,6188,0.25,6800,2.79,7165
2023/8/28,46.481998,46.98,44.888,46.834999,46.820984,685192000,13507,6188,0.25,6800,2.79,7165
2023/8/29,46.666,49.081001,46.390999,48.784,48.769402,701397000,13507,6188,0.25,6800,2.79,7165
2023/8/30,49.043999,49.926998,48.424999,49.264,49.249256,735206000,13507,6188,0.25,6800,2.79,7165
2023/8/31,49.380001,49.743999,48.958,49.355,49.340229,528570000,13507,6188,0.25,6800,2.79,7165
2023/9/1,49.762001,49.799999,48.141998,48.508999,48.49448,463830000,13507,6188,0.25,6800,2.79,7165
2023/9/5,48.223,48.851002,47.860001,48.548,48.53347,382653000,13507,6188,0.25,6800,2.79,7165
2023/9/6,48.441002,48.549,46.580002,47.061001,47.050789,468670000,13507,6188,0.25,6800,2.79,7165
2023/9/7,45.525002,46.344002,45.152,46.241001,46.230968,433330000,13507,6188,0.25,6800,2.79,7165
2023/9/8,45.942001,46.605999,45.271,45.571999,45.562115,473069000,13507,6188,0.25,6800,2.79,7165
2023/9/11,46.147999,46.162998,44.312,45.178001,45.168198,473966000,13507,6188,0.25,6800,2.79,7165
2023/9/12,44.737999,45.673,44.530998,44.869999,44.860264,349256000,13507,6188,0.25,6800,2.79,7165
2023/9/13,44.599998,45.93,44.502998,45.485001,45.475136,398355000,13507,6188,0.25,6800,2.79,7165
2023/9/14,45.950001,45.987,45.131001,45.581001,45.571114,370097000,13507,6188,0.25,6800,2.79,7165
